aqi_class,aqi_goodness,aqi_class_recode,aqi,pm10,pm2.5,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
ok,1,3,85,41,28.1,30.13,2022-02-27T03:00:00,0,26.87,2022-02-27T11:00:00,2022-02-27:11,458.95,1645959600,Los Angeles
ok,1,3,104,51,36.7,24,2022-02-27T02:00:00,0.63,28.83,2022-02-27T10:00:00,2022-02-27:10,568.68,1645956000,Los Angeles
ok,1,3,100,8,6,26.29,2022-02-27T01:00:00,0,29.22,2022-02-27T09:00:00,2022-02-27:09,620.21,1645952400,Los Angeles
ok,1,3,106,38,37.6,28.27,2022-02-27T00:00:00,0,30.86,2022-02-27T08:00:00,2022-02-27:08,694.63,1645948800,Los Angeles
ok,1,3,131,29,21.75,27.47,2022-02-26T23:00:00,0,32.58,2022-02-27T07:00:00,2022-02-27:07,820.58,1645945200,Los Angeles
ok,1,3,111,36,27,29.07,2022-02-26T22:00:00,0,33.05,2022-02-27T06:00:00,2022-02-27:06,840.62,1645941600,Los Angeles
ok,1,3,94,39,32.2,29.2,2022-02-26T21:00:00,0,36.17,2022-02-27T05:00:00,2022-02-27:05,810.09,1645938000,Los Angeles
ok,1,3,68,36,20.2,34.27,2022-02-26T20:00:00,0.63,33.44,2022-02-27T04:00:00,2022-02-27:04,666.96,1645934400,Los Angeles
ok,1,3,58,27,15.8,47.6,2022-02-26T19:00:00,0,27.89,2022-02-27T03:00:00,2022-02-27:03,523.84,1645930800,Los Angeles
ok,1,3,52,17,12.8,60.8,2022-02-26T18:00:00,0,23.59,2022-02-27T02:00:00,2022-02-27:02,478.99,1645927200,Los Angeles
good,1,4,39,27,9.2,83.73,2022-02-26T17:00:00,0,15.23,2022-02-27T01:00:00,2022-02-27:01,348.27,1645923600,Los Angeles
good,1,4,43,19,8.4,92.93,2022-02-26T16:00:00,0.63,11.48,2022-02-27T00:00:00,2022-02-27:00,305.33,1645920000,Los Angeles
good,1,4,44,14,7.6,94.53,2022-02-26T15:00:00,0.63,10.31,2022-02-26T23:00:00,2022-02-26:23,277.66,1645916400,Los Angeles
good,1,4,43,21,8.5,92.67,2022-02-26T14:00:00,0,10.47,2022-02-26T22:00:00,2022-02-26:22,257.63,1645912800,Los Angeles
good,1,4,44,25,9.4,94.27,2022-02-26T13:00:00,0,8.28,2022-02-26T21:00:00,2022-02-26:21,242.36,1645909200,Los Angeles
good,1,4,42,22,7.8,90.93,2022-02-26T12:00:00,0,10.16,2022-02-26T20:00:00,2022-02-26:20,258.58,1645905600,Los Angeles
good,1,4,49,31,11.7,85.2,2022-02-26T11:00:00,0,9.92,2022-02-26T19:00:00,2022-02-26:19,268.12,1645902000,Los Angeles
ok,1,3,55,26,14.5,76.8,2022-02-26T10:00:00,0.63,13.67,2022-02-26T18:00:00,2022-02-26:18,287.2,1645898400,Los Angeles
ok,1,3,79,41,25.2,61.6,2022-02-26T09:00:00,0,20.39,2022-02-26T17:00:00,2022-02-26:17,339.68,1645894800,Los Angeles
ok,1,3,71,40,21.8,42.8,2022-02-26T08:00:00,0.63,28.98,2022-02-26T16:00:00,2022-02-26:16,521.93,1645891200,Los Angeles
ok,1,3,71,31,21.8,25.6,2022-02-26T07:00:00,0,34.14,2022-02-26T15:00:00,2022-02-26:15,727.07,1645887600,Los Angeles
ok,1,3,79,31.67,25.4,23.47,2022-02-26T06:00:00,0,33.98,2022-02-26T14:00:00,2022-02-26:14,675.23,1645884000,Los Angeles
ok,1,3,87,32.33,29,21.33,2022-02-26T05:00:00,0,33.83,2022-02-26T13:00:00,2022-02-26:13,623.39,1645880400,Los Angeles
ok,1,3,94,33,32.6,19.2,2022-02-26T04:00:00,0,33.67,2022-02-26T12:00:00,2022-02-26:12,571.55,1645876800,Los Angeles
ok,1,3,83,32,27.1,20.53,2022-02-26T03:00:00,0,33.52,2022-02-26T11:00:00,2022-02-26:11,550.55,1645873200,Los Angeles
ok,1,3,66,31,19.3,14.57,2022-02-26T02:00:00,0,35.16,2022-02-26T10:00:00,2022-02-26:10,603.03,1645869600,Los Angeles
ok,1,3,75,39,23.8,14.43,2022-02-26T01:00:00,0,36.8,2022-02-26T09:00:00,2022-02-26:09,677.46,1645866000,Los Angeles
ok,1,3,75,40,23.7,20.27,2022-02-26T00:00:00,0,36.48,2022-02-26T08:00:00,2022-02-26:08,730.89,1645862400,Los Angeles
ok,1,3,79,36,25.6,17.6,2022-02-25T23:00:00,0,38.67,2022-02-26T07:00:00,2022-02-26:07,744.25,1645858800,Los Angeles
ok,1,3,81,38,26.4,16.8,2022-02-25T22:00:00,0,39.69,2022-02-26T06:00:00,2022-02-26:06,747.11,1645855200,Los Angeles
ok,1,3,69,35,20.9,22,2022-02-25T21:00:00,0,38.83,2022-02-26T05:00:00,2022-02-26:05,628.8,1645851600,Los Angeles
ok,1,3,72,23,22.1,34,2022-02-25T20:00:00,0,34.3,2022-02-26T04:00:00,2022-02-26:04,542.92,1645848000,Los Angeles
ok,1,3,67,23,19.8,50.4,2022-02-25T19:00:00,0.63,28.28,2022-02-26T03:00:00,2022-02-26:03,470.4,1645844400,Los Angeles
good,1,4,44,22,10.6,68.53,2022-02-25T18:00:00,0,21.17,2022-02-26T02:00:00,2022-02-26:02,386.44,1645840800,Los Angeles
ok,1,3,56,27,14.7,80.67,2022-02-25T17:00:00,0,16.8,2022-02-26T01:00:00,2022-02-26:01,322.51,1645837200,Los Angeles
good,1,4,43,29,10.3,85.87,2022-02-25T16:00:00,0.63,16.33,2022-02-26T00:00:00,2022-02-26:00,312.01,1645833600,Los Angeles
good,1,4,50,20,12.2,88.53,2022-02-25T15:00:00,0,14.84,2022-02-25T23:00:00,2022-02-25:23,289.11,1645830000,Los Angeles
good,1,4,48,24,11.5,86.67,2022-02-25T14:00:00,0.63,15.23,2022-02-25T22:00:00,2022-02-25:22,291.02,1645826400,Los Angeles
ok,1,3,53,26,13.3,82.67,2022-02-25T13:00:00,0.63,16.48,2022-02-25T21:00:00,2022-02-25:21,286.25,1645822800,Los Angeles
ok,1,3,53,34,13.6,77.29,2022-02-25T12:00:00,0.63,18.17,2022-02-25T20:00:00,2022-02-25:20,299.78,1645819200,Los Angeles
ok,1,3,54,31,13.9,73,2022-02-25T11:00:00,1.88,18.75,2022-02-25T19:00:00,2022-02-25:19,316.44,1645815600,Los Angeles
ok,1,3,53,27,13.4,64.13,2022-02-25T10:00:00,1.25,19.69,2022-02-25T18:00:00,2022-02-25:18,340.64,1645812000,Los Angeles
ok,1,3,86,35,28.6,51.47,2022-02-25T09:00:00,0.63,25.31,2022-02-25T17:00:00,2022-02-25:17,407,1645808400,Los Angeles
ok,1,3,71,29,21.9,33.73,2022-02-25T08:00:00,0,32.67,2022-02-25T16:00:00,2022-02-25:16,579.79,1645804800,Los Angeles
ok,1,3,69,50,21,14.93,2022-02-25T07:00:00,1.25,38.75,2022-02-25T15:00:00,2022-02-25:15,902.64,1645801200,Los Angeles
ok,1,3,79,44,25.2,9.07,2022-02-25T06:00:00,0.63,37.34,2022-02-25T14:00:00,2022-02-25:14,816.77,1645797600,Los Angeles
ok,1,3,77,97,24.5,8.67,2022-02-25T05:00:00,0,36.17,2022-02-25T13:00:00,2022-02-25:13,651.7,1645794000,Los Angeles
ok,1,3,67,7,5.25,12.53,2022-02-25T04:00:00,0,32.73,2022-02-25T12:00:00,2022-02-25:12,500.94,1645790400,Los Angeles
ok,1,3,65,27,19.1,12.13,2022-02-25T03:00:00,0,33.44,2022-02-25T11:00:00,2022-02-25:11,460.86,1645786800,Los Angeles
ok,1,3,60,25,16.5,10.43,2022-02-25T02:00:00,0.63,34.69,2022-02-25T10:00:00,2022-02-25:10,465.63,1645783200,Los Angeles
good,1,4,25,13,6,12.86,2022-02-25T01:00:00,0,34.77,2022-02-25T09:00:00,2022-02-25:09,514.3,1645779600,Los Angeles
ok,1,3,65,23,19.1,14.53,2022-02-25T00:00:00,0,34.45,2022-02-25T08:00:00,2022-02-25:08,556.28,1645776000,Los Angeles
ok,1,3,67,32,19.8,16.93,2022-02-24T23:00:00,0,35.08,2022-02-25T07:00:00,2022-02-25:07,599.22,1645772400,Los Angeles
good,1,4,29,11,7,18.27,2022-02-24T22:00:00,0,35.63,2022-02-25T06:00:00,2022-02-25:06,558.19,1645768800,Los Angeles
good,1,4,33,13.33,7.87,32.36,2022-02-24T21:00:00,0,29.95,2022-02-25T05:00:00,2022-02-25:05,491.08,1645765200,Los Angeles
ok,1,3,53,23,13.5,46.53,2022-02-24T20:00:00,0,23.75,2022-02-25T04:00:00,2022-02-25:04,409.34,1645761600,Los Angeles
good,1,4,40,18,9.6,60.53,2022-02-24T19:00:00,0,18.59,2022-02-25T03:00:00,2022-02-25:03,356.86,1645758000,Los Angeles
good,1,4,36,21,8.7,72.13,2022-02-24T18:00:00,0,15.08,2022-02-25T02:00:00,2022-02-25:02,294.84,1645754400,Los Angeles
good,1,4,36,18,7.3,78.67,2022-02-24T17:00:00,0,11.41,2022-02-25T01:00:00,2022-02-25:01,268.12,1645750800,Los Angeles
good,1,4,22,10.46,4.71,48.55,2022-02-24T16:00:00,16.21,28.36,2022-02-25T00:00:00,2022-02-25:00,436.43,1645747200,Los Angeles
good,1,4,27,18.97,5.91,58.72,2022-02-24T15:00:00,11.02,22.75,2022-02-24T23:00:00,2022-02-24:23,370.34,1645743600,Los Angeles
good,1,4,37,24,7.8,80.31,2022-02-24T14:00:00,0,11.17,2022-02-24T22:00:00,2022-02-24:22,243.57,1645740000,Los Angeles
good,1,4,37,36,8.3,79.08,2022-02-24T13:00:00,0.63,11.52,2022-02-24T21:00:00,2022-02-24:21,238.16,1645736400,Los Angeles
good,1,4,37,22,8.8,77.33,2022-02-24T12:00:00,0.63,11.73,2022-02-24T20:00:00,2022-02-24:20,235.36,1645732800,Los Angeles
good,1,4,43,23,10.3,72.33,2022-02-24T11:00:00,0.63,12.31,2022-02-24T19:00:00,2022-02-24:19,235.36,1645729200,Los Angeles
ok,1,3,54,33,14,65.82,2022-02-24T10:00:00,0,12.81,2022-02-24T18:00:00,2022-02-24:18,241.88,1645725600,Los Angeles
ok,1,3,53,44,13.2,55.67,2022-02-24T09:00:00,0,17.4,2022-02-24T17:00:00,2022-02-24:17,274.8,1645722000,Los Angeles
ok,1,3,54,40,13.9,41.07,2022-02-24T08:00:00,0.63,24.53,2022-02-24T16:00:00,2022-02-24:16,409.34,1645718400,Los Angeles
ok,1,3,73,48,22.8,22.13,2022-02-24T07:00:00,0.63,35.47,2022-02-24T15:00:00,2022-02-24:15,748.07,1645714800,Los Angeles
ok,1,3,60,46,16.6,13.6,2022-02-24T06:00:00,0,36.25,2022-02-24T14:00:00,2022-02-24:14,765.24,1645711200,Los Angeles
ok,1,3,54,23,14,18.27,2022-02-24T05:00:00,0,32.5,2022-02-24T13:00:00,2022-02-24:13,577.27,1645707600,Los Angeles
good,1,4,50,17,12,27.33,2022-02-24T04:00:00,0,27.19,2022-02-24T12:00:00,2022-02-24:12,423.65,1645704000,Los Angeles
ok,1,3,76,23,17.25,25.07,2022-02-24T03:00:00,0,27.73,2022-02-24T11:00:00,2022-02-24:11,357.81,1645700400,Los Angeles
ok,1,3,54,13,9.75,28.43,2022-02-24T02:00:00,0,25.39,2022-02-24T10:00:00,2022-02-24:10,345.41,1645696800,Los Angeles
ok,1,3,53,16,13.4,30.43,2022-02-24T01:00:00,0,25.86,2022-02-24T09:00:00,2022-02-24:09,354.95,1645693200,Los Angeles
good,1,4,47,15,11.2,38.67,2022-02-24T00:00:00,0,23.13,2022-02-24T08:00:00,2022-02-24:08,375.94,1645689600,Los Angeles
good,1,4,49,15,11.8,40.27,2022-02-23T23:00:00,0,22.97,2022-02-24T07:00:00,2022-02-24:07,384.53,1645686000,Los Angeles
good,1,4,48,15,11.5,47.2,2022-02-23T22:00:00,0,19.22,2022-02-24T06:00:00,2022-02-24:06,341.59,1645682400,Los Angeles
good,1,4,45,14,10.9,55.07,2022-02-23T21:00:00,0,16.61,2022-02-24T05:00:00,2022-02-24:05,313.92,1645678800,Los Angeles
ok,1,3,54,16,13.8,60.8,2022-02-23T20:00:00,0,15.31,2022-02-24T04:00:00,2022-02-24:04,312.97,1645675200,Los Angeles
good,1,4,40,12,9.7,70.8,2022-02-23T19:00:00,0,11.41,2022-02-24T03:00:00,2022-02-24:03,258.58,1645671600,Los Angeles
good,1,4,34,18,8.1,73.87,2022-02-23T18:00:00,0,10,2022-02-24T02:00:00,2022-02-24:02,257.63,1645668000,Los Angeles
good,1,4,35,14,7.17,76.31,2022-02-23T17:00:00,0,8.8,2022-02-24T01:00:00,2022-02-24:01,232.5,1645664400,Los Angeles
good,1,4,37,15,5.9,79.07,2022-02-23T16:00:00,0,7.5,2022-02-24T00:00:00,2022-02-24:00,219.46,1645660800,Los Angeles
good,1,4,37,21,7.2,79.86,2022-02-23T15:00:00,0,7.17,2022-02-23T23:00:00,2022-02-23:23,204.02,1645657200,Los Angeles
good,1,4,37,17,7.7,80.77,2022-02-23T14:00:00,0,6.17,2022-02-23T22:00:00,2022-02-23:22,197.77,1645653600,Los Angeles
good,1,4,38,12,6.8,81.14,2022-02-23T13:00:00,0,6.5,2022-02-23T21:00:00,2022-02-23:21,197.77,1645650000,Los Angeles
good,1,4,37,14,6.4,80.71,2022-02-23T12:00:00,0,6.33,2022-02-23T20:00:00,2022-02-23:20,191.53,1645646400,Los Angeles
good,1,4,41,16,9.8,77.71,2022-02-23T11:00:00,0,7.42,2022-02-23T19:00:00,2022-02-23:19,205.06,1645642800,Los Angeles
good,1,4,33,26,8,72.14,2022-02-23T10:00:00,0,8.5,2022-02-23T18:00:00,2022-02-23:18,217.55,1645639200,Los Angeles
good,1,4,42,13,10.2,67.57,2022-02-23T09:00:00,0,10.58,2022-02-23T17:00:00,2022-02-23:17,235.25,1645635600,Los Angeles
good,1,4,50,16,11.9,55.2,2022-02-23T08:00:00,0,14.84,2022-02-23T16:00:00,2022-02-23:16,283.39,1645632000,Los Angeles
good,1,4,43,8,6,33.73,2022-02-23T07:00:00,0,22.97,2022-02-23T15:00:00,2022-02-23:15,430.33,1645628400,Los Angeles
good,1,4,38,9,6.75,30.13,2022-02-23T06:00:00,0,23.05,2022-02-23T14:00:00,2022-02-23:14,415.06,1645624800,Los Angeles
good,1,4,36,7,5.25,38.8,2022-02-23T05:00:00,0,17.11,2022-02-23T13:00:00,2022-02-23:13,303.43,1645621200,Los Angeles
good,1,4,36,8,6,43.2,2022-02-23T04:00:00,0,13.2,2022-02-23T12:00:00,2022-02-23:12,258.58,1645617600,Los Angeles
good,1,4,41,11,9.8,51.47,2022-02-23T03:00:00,0,10.94,2022-02-23T11:00:00,2022-02-23:11,210.87,1645614000,Los Angeles
good,1,4,42,10,7.5,50.29,2022-02-23T02:00:00,0,11.33,2022-02-23T10:00:00,2022-02-23:10,231.86,1645610400,Los Angeles
good,1,4,31,9,7.4,59.14,2022-02-23T01:00:00,0,10.7,2022-02-23T09:00:00,2022-02-23:09,207.05,1645606800,Los Angeles
good,1,4,37,8,6,68.13,2022-02-23T00:00:00,0,8.75,2022-02-23T08:00:00,2022-02-23:08,188.93,1645603200,Los Angeles
good,1,4,36,12,8.6,73.73,2022-02-22T23:00:00,0,6.17,2022-02-23T07:00:00,2022-02-23:07,190.83,1645599600,Los Angeles
good,1,4,42,15,10.1,70.4,2022-02-22T22:00:00,0,7.5,2022-02-23T06:00:00,2022-02-23:06,208.01,1645596000,Los Angeles
good,1,4,42,16,10,70.13,2022-02-22T21:00:00,0,9.14,2022-02-23T05:00:00,2022-02-23:05,211.82,1645592400,Los Angeles
good,1,4,39,18,9.4,69.73,2022-02-22T20:00:00,0,9.3,2022-02-23T04:00:00,2022-02-23:04,236.63,1645588800,Los Angeles
good,1,4,33,20,7.4,71.33,2022-02-22T19:00:00,0,8.83,2022-02-23T03:00:00,2022-02-23:03,222.32,1645585200,Los Angeles
good,1,4,43,16,10.4,72.27,2022-02-22T18:00:00,0.63,9.84,2022-02-23T02:00:00,2022-02-23:02,221.37,1645581600,Los Angeles
good,1,4,35,17,7.5,76.13,2022-02-22T17:00:00,0,8.2,2022-02-23T01:00:00,2022-02-23:01,218.5,1645578000,Los Angeles
good,1,4,38,21,8.8,81.33,2022-02-22T16:00:00,0,6.09,2022-02-23T00:00:00,2022-02-23:00,197.51,1645574400,Los Angeles
good,1,4,42,25,5,90,2022-02-22T15:00:00,0,6.17,2022-02-22T23:00:00,2022-02-22:23,193.44,1645570800,Los Angeles
good,1,4,39,35,6.8,84.57,2022-02-22T14:00:00,0,5.42,2022-02-22T22:00:00,2022-02-22:22,181.12,1645567200,Los Angeles
