,aqi,pm10,pm25,o3,timestamp_local,so2,no2,timestamp_utc,datetime,co,ts,city
2931,30,2.48,1.8599999999999999,65.14,2022-02-19T01:00:00,2.04,6.41,2022-02-19T07:00:00,2022-02-19:07,435.31,1645254000,Phoenix
2932,31,3.09,2.32,66.57,2022-02-19T00:00:00,2.0,7.36,2022-02-19T06:00:00,2022-02-19:06,428.08,1645250400,Phoenix
2933,40,3.24,2.43,68.57,2022-02-18T23:00:00,2.37,8.09,2022-02-19T05:00:00,2022-02-19:05,426.27,1645246800,Phoenix
2934,39,3.39,2.54,71.71,2022-02-18T22:00:00,2.75,8.81,2022-02-19T04:00:00,2022-02-19:04,424.46,1645243200,Phoenix
2935,39,3.54,2.65,77.0,2022-02-18T21:00:00,3.12,9.54,2022-02-19T03:00:00,2022-02-19:03,422.66,1645239600,Phoenix
2936,36,3.75,2.81,71.14,2022-02-18T20:00:00,3.44,10.45,2022-02-19T02:00:00,2022-02-19:02,425.02,1645236000,Phoenix
2937,41,3.96,2.9699999999999998,72.86,2022-02-18T19:00:00,3.76,11.35,2022-02-19T01:00:00,2022-02-19:01,427.39,1645232400,Phoenix
2938,40,4.17,3.13,75.43,2022-02-18T18:00:00,4.08,12.25,2022-02-19T00:00:00,2022-02-19:00,429.75,1645228800,Phoenix
2939,41,4.19,3.14,75.71,2022-02-18T17:00:00,4.3,10.12,2022-02-18T23:00:00,2022-02-18:23,429.75,1645225200,Phoenix
2940,46,4.2,3.15,72.95,2022-02-18T16:00:00,4.52,8.0,2022-02-18T22:00:00,2022-02-18:22,429.75,1645221600,Phoenix
2941,48,4.22,3.16,71.71,2022-02-18T15:00:00,4.73,5.87,2022-02-18T21:00:00,2022-02-18:21,429.75,1645218000,Phoenix
2942,36,4.22,3.17,61.85,2022-02-18T14:00:00,4.87,5.62,2022-02-18T20:00:00,2022-02-18:20,431.97,1645214400,Phoenix
2943,51,4.23,3.17,64.33,2022-02-18T13:00:00,5.0,5.38,2022-02-18T19:00:00,2022-02-18:19,434.2,1645210800,Phoenix
2944,19,4.23,2.46,42.11,2022-02-18T12:00:00,5.14,5.14,2022-02-18T18:00:00,2022-02-18:18,436.43,1645207200,Phoenix
2945,55,4.83,3.62,48.0,2022-02-18T11:00:00,5.64,6.45,2022-02-18T17:00:00,2022-02-18:17,442.82,1645203600,Phoenix
2946,60,5.43,4.07,42.67,2022-02-18T10:00:00,6.14,7.76,2022-02-18T16:00:00,2022-02-18:16,449.22,1645200000,Phoenix
2947,49,6.03,4.52,30.4,2022-02-18T09:00:00,6.64,9.07,2022-02-18T15:00:00,2022-02-18:15,455.62,1645196400,Phoenix
2948,55,5.5600000000000005,4.17,21.6,2022-02-18T08:00:00,6.04,10.15,2022-02-18T14:00:00,2022-02-18:14,456.45,1645192800,Phoenix
2949,65,5.09,3.81,9.0,2022-02-18T07:00:00,5.45,11.24,2022-02-18T13:00:00,2022-02-18:13,457.29,1645189200,Phoenix
2950,33,4.61,3.46,4.5,2022-02-18T06:00:00,4.86,12.32,2022-02-18T12:00:00,2022-02-18:12,458.12,1645185600,Phoenix
2951,35,4.25,3.19,6.5,2022-02-18T05:00:00,4.54,11.53,2022-02-18T11:00:00,2022-02-18:11,455.34,1645182000,Phoenix
2952,29,3.89,2.92,13.5,2022-02-18T04:00:00,4.23,10.75,2022-02-18T10:00:00,2022-02-18:10,452.56,1645178400,Phoenix
2953,27,3.52,2.64,21.0,2022-02-18T03:00:00,3.92,9.96,2022-02-18T09:00:00,2022-02-18:09,449.78,1645174800,Phoenix
2954,27,3.58,2.69,26.5,2022-02-18T02:00:00,4.06,10.26,2022-02-18T08:00:00,2022-02-18:08,453.95,1645171200,Phoenix
2955,35,3.64,2.73,22.67,2022-02-18T01:00:00,4.19,10.56,2022-02-18T07:00:00,2022-02-18:07,458.12,1645167600,Phoenix
2956,33,3.7,2.77,32.0,2022-02-18T00:00:00,4.33,10.86,2022-02-18T06:00:00,2022-02-18:06,462.29,1645164000,Phoenix
2957,32,3.2,2.4,34.0,2022-02-17T23:00:00,4.68,11.24,2022-02-18T05:00:00,2022-02-18:05,460.07,1645160400,Phoenix
2958,37,2.71,2.03,34.5,2022-02-17T22:00:00,5.04,11.62,2022-02-18T04:00:00,2022-02-18:04,457.84,1645156800,Phoenix
2959,14,2.21,0.71,30.76,2022-02-17T21:00:00,5.39,12.0,2022-02-18T03:00:00,2022-02-18:03,455.62,1645153200,Phoenix
2960,41,2.67,2.0,32.0,2022-02-17T20:00:00,5.8100000000000005,12.77,2022-02-18T02:00:00,2022-02-18:02,456.17,1645149600,Phoenix
2961,42,3.13,2.35,32.5,2022-02-17T19:00:00,6.23,13.54,2022-02-18T01:00:00,2022-02-18:01,456.73,1645146000,Phoenix
2962,32,3.59,2.69,25.33,2022-02-17T18:00:00,6.65,14.31,2022-02-18T00:00:00,2022-02-18:00,457.29,1645142400,Phoenix
2963,37,4.4,3.3,32.0,2022-02-17T17:00:00,6.44,12.17,2022-02-17T23:00:00,2022-02-17:23,458.96,1645138800,Phoenix
2964,37,5.2,3.9,33.0,2022-02-17T16:00:00,6.22,10.02,2022-02-17T22:00:00,2022-02-17:22,460.62,1645135200,Phoenix
2965,31,6.0,4.5,59.0,2022-02-17T15:00:00,6.01,7.88,2022-02-17T21:00:00,2022-02-17:21,462.29,1645131600,Phoenix
2966,31,16.0,7.5,56.0,2022-02-17T14:00:00,5.79,7.88,2022-02-17T20:00:00,2022-02-17:20,461.18,1645128000,Phoenix
2967,41,7.33,5.5,61.0,2022-02-17T13:00:00,5.58,7.87,2022-02-17T19:00:00,2022-02-17:19,460.07,1645124400,Phoenix
2968,39,8.0,6.0,64.0,2022-02-17T12:00:00,5.36,7.86,2022-02-17T18:00:00,2022-02-17:18,458.96,1645120800,Phoenix
2969,87,5.0,3.75,69.0,2022-02-17T11:00:00,5.39,9.44,2022-02-17T17:00:00,2022-02-17:17,457.29,1645117200,Phoenix
2970,44,2.0,1.5,72.0,2022-02-17T10:00:00,5.41,11.02,2022-02-17T16:00:00,2022-02-17:16,455.62,1645113600,Phoenix
2971,53,4.0,3.0,74.0,2022-02-17T09:00:00,5.43,12.6,2022-02-17T15:00:00,2022-02-17:15,453.95,1645110000,Phoenix
2972,61,8.0,6.0,74.0,2022-02-17T08:00:00,5.19,15.29,2022-02-17T14:00:00,2022-02-17:14,467.58,1645106400,Phoenix
2973,74,18.0,13.5,72.0,2022-02-17T07:00:00,4.95,17.98,2022-02-17T13:00:00,2022-02-17:13,481.21,1645102800,Phoenix
2974,85,10.0,7.5,70.0,2022-02-17T06:00:00,4.71,20.67,2022-02-17T12:00:00,2022-02-17:12,494.84,1645099200,Phoenix
2975,88,9.0,6.75,70.0,2022-02-17T05:00:00,4.61,24.33,2022-02-17T11:00:00,2022-02-17:11,503.46,1645095600,Phoenix
2976,86,14.0,10.5,62.0,2022-02-17T04:00:00,4.51,28.0,2022-02-17T10:00:00,2022-02-17:10,512.08,1645092000,Phoenix
2977,91,15.0,11.25,46.0,2022-02-17T03:00:00,4.4,31.66,2022-02-17T09:00:00,2022-02-17:09,520.71,1645088400,Phoenix
2978,91,17.0,12.75,46.0,2022-02-17T02:00:00,3.85,23.53,2022-02-17T08:00:00,2022-02-17:08,461.18,1645084800,Phoenix
2979,93,18.0,13.5,46.0,2022-02-17T01:00:00,3.29,15.4,2022-02-17T07:00:00,2022-02-17:07,401.66,1645081200,Phoenix
2980,78,11.0,8.25,46.0,2022-02-17T00:00:00,2.73,7.27,2022-02-17T06:00:00,2022-02-17:06,342.13,1645077600,Phoenix
2981,66,15.0,11.25,50.0,2022-02-16T23:00:00,2.31,6.63,2022-02-17T05:00:00,2022-02-17:05,349.92,1645074000,Phoenix
2982,56,13.0,9.75,34.0,2022-02-16T22:00:00,1.88,5.98,2022-02-17T04:00:00,2022-02-17:04,357.71,1645070400,Phoenix
2983,55,14.0,10.5,34.0,2022-02-16T21:00:00,1.45,5.34,2022-02-17T03:00:00,2022-02-17:03,365.5,1645066800,Phoenix
2984,52,14.0,12.8,54.0,2022-02-16T20:00:00,1.81,5.64,2022-02-17T02:00:00,2022-02-17:02,367.16,1645063200,Phoenix
2985,53,18.0,13.4,60.0,2022-02-16T19:00:00,2.17,5.94,2022-02-17T01:00:00,2022-02-17:01,368.83,1645059600,Phoenix
2986,36,9.69,4.73,77.52,2022-02-16T18:00:00,2.5300000000000002,6.23,2022-02-17T00:00:00,2022-02-17:00,370.5,1645056000,Phoenix
2987,55,20.0,14.2,60.0,2022-02-16T17:00:00,2.45,5.52,2022-02-16T23:00:00,2022-02-16:23,365.08,1645052400,Phoenix
2988,54,25.0,13.8,69.84,2022-02-16T16:00:00,2.38,4.8100000000000005,2022-02-16T22:00:00,2022-02-16:22,359.65,1645048800,Phoenix
2989,56,32.0,14.6,66.0,2022-02-16T15:00:00,2.3,4.1,2022-02-16T21:00:00,2022-02-16:21,354.23,1645045200,Phoenix
2990,56,39.0,15.0,70.0,2022-02-16T14:00:00,2.35,4.17,2022-02-16T20:00:00,2022-02-16:20,355.9,1645041600,Phoenix
2991,57,51.0,15.3,70.82,2022-02-16T13:00:00,2.4,4.25,2022-02-16T19:00:00,2022-02-16:19,357.57,1645038000,Phoenix
2992,60,64.0,16.6,73.22,2022-02-16T12:00:00,2.45,4.33,2022-02-16T18:00:00,2022-02-16:18,359.24,1645034400,Phoenix
2993,63,80.0,17.8,72.78,2022-02-16T11:00:00,2.68,4.96,2022-02-16T17:00:00,2022-02-16:17,365.77,1645030800,Phoenix
2994,64,81.0,16.4,72.33,2022-02-16T10:00:00,2.91,5.6,2022-02-16T16:00:00,2022-02-16:16,372.31,1645027200,Phoenix
2995,51,14.52,12.67,71.88,2022-02-16T09:00:00,3.14,6.23,2022-02-16T15:00:00,2022-02-16:15,378.85,1645023600,Phoenix
2996,58,63.0,15.9,71.23,2022-02-16T08:00:00,3.12,5.78,2022-02-16T14:00:00,2022-02-16:14,378.01,1645020000,Phoenix
2997,57,47.0,15.3,70.57,2022-02-16T07:00:00,3.1,5.33,2022-02-16T13:00:00,2022-02-16:13,377.18,1645016400,Phoenix
2998,56,36.0,14.6,69.92,2022-02-16T06:00:00,3.08,4.87,2022-02-16T12:00:00,2022-02-16:12,376.34,1645012800,Phoenix
2999,53,31.0,13.4,68.66,2022-02-16T05:00:00,3.1,4.89,2022-02-16T11:00:00,2022-02-16:11,378.85,1645009200,Phoenix
3000,47,18.0,11.4,67.41,2022-02-16T04:00:00,3.12,4.91,2022-02-16T10:00:00,2022-02-16:10,381.35,1645005600,Phoenix
3001,50,16.0,12.0,66.16,2022-02-16T03:00:00,3.14,4.92,2022-02-16T09:00:00,2022-02-16:09,383.85,1645002000,Phoenix
3002,53,16.0,13.6,59.28,2022-02-16T02:00:00,4.18,7.38,2022-02-16T08:00:00,2022-02-16:08,395.54,1644998400,Phoenix
3003,52,17.0,12.9,52.39,2022-02-16T01:00:00,5.22,9.84,2022-02-16T07:00:00,2022-02-16:07,407.22,1644994800,Phoenix
3004,53,17.0,13.6,45.51,2022-02-16T00:00:00,6.26,12.3,2022-02-16T06:00:00,2022-02-16:06,418.9,1644991200,Phoenix
3005,58,18.0,15.6,44.03,2022-02-15T23:00:00,5.84,12.75,2022-02-16T05:00:00,2022-02-16:05,419.04,1644987600,Phoenix
3006,65,17.0,12.75,42.56,2022-02-15T22:00:00,5.42,13.19,2022-02-16T04:00:00,2022-02-16:04,419.18,1644984000,Phoenix
3007,65,15.0,11.25,41.08,2022-02-15T21:00:00,5.0,13.64,2022-02-16T03:00:00,2022-02-16:03,419.32,1644980400,Phoenix
3008,70,16.0,12.0,39.68,2022-02-15T20:00:00,5.51,15.32,2022-02-16T02:00:00,2022-02-16:02,422.8,1644976800,Phoenix
3009,73,16.0,12.0,38.28,2022-02-15T19:00:00,6.01,17.0,2022-02-16T01:00:00,2022-02-16:01,426.27,1644973200,Phoenix
3010,75,18.0,13.5,36.88,2022-02-15T18:00:00,6.52,18.68,2022-02-16T00:00:00,2022-02-16:00,429.75,1644969600,Phoenix
3011,74,17.0,12.75,38.76,2022-02-15T17:00:00,7.07,16.5,2022-02-15T23:00:00,2022-02-15:23,428.22,1644966000,Phoenix
3012,74,18.0,13.5,40.64,2022-02-15T16:00:00,7.63,14.32,2022-02-15T22:00:00,2022-02-15:22,426.69,1644962400,Phoenix
3013,76,16.0,12.0,42.51,2022-02-15T15:00:00,8.18,12.15,2022-02-15T21:00:00,2022-02-15:21,425.16,1644958800,Phoenix
3014,70,15.0,11.25,37.04,2022-02-15T14:00:00,8.22,12.27,2022-02-15T20:00:00,2022-02-15:20,447.0,1644955200,Phoenix
3015,70,13.0,9.75,31.58,2022-02-15T13:00:00,8.25,12.39,2022-02-15T19:00:00,2022-02-15:19,468.83,1644951600,Phoenix
3016,69,12.0,9.0,26.11,2022-02-15T12:00:00,8.29,12.51,2022-02-15T18:00:00,2022-02-15:18,490.67,1644948000,Phoenix
3017,66,15.0,11.25,23.57,2022-02-15T11:00:00,8.11,13.99,2022-02-15T17:00:00,2022-02-15:17,500.68,1644944400,Phoenix
3018,69,17.0,12.75,21.03,2022-02-15T10:00:00,7.93,15.47,2022-02-15T16:00:00,2022-02-15:16,510.69,1644940800,Phoenix
3019,86,19.0,14.25,18.48,2022-02-15T09:00:00,7.75,16.94,2022-02-15T15:00:00,2022-02-15:15,520.71,1644937200,Phoenix
3020,73,16.0,12.0,13.25,2022-02-15T08:00:00,6.2,17.94,2022-02-15T14:00:00,2022-02-15:14,529.89,1644933600,Phoenix
3021,72,19.0,14.25,8.01,2022-02-15T07:00:00,4.66,18.94,2022-02-15T13:00:00,2022-02-15:13,539.06,1644930000,Phoenix
3022,69,20.0,15.0,2.77,2022-02-15T06:00:00,3.11,19.94,2022-02-15T12:00:00,2022-02-15:12,548.24,1644926400,Phoenix
3023,71,17.0,12.75,3.46,2022-02-15T05:00:00,2.75,20.01,2022-02-15T11:00:00,2022-02-15:11,546.02,1644922800,Phoenix
3024,70,15.0,11.25,4.14,2022-02-15T04:00:00,2.39,20.07,2022-02-15T10:00:00,2022-02-15:10,543.79,1644919200,Phoenix
3025,68,15.0,11.25,4.82,2022-02-15T03:00:00,2.03,20.14,2022-02-15T09:00:00,2022-02-15:09,541.57,1644915600,Phoenix
3026,68,15.0,11.25,4.92,2022-02-15T02:00:00,2.13,21.52,2022-02-15T08:00:00,2022-02-15:08,542.4,1644912000,Phoenix
3027,62,16.0,12.0,5.01,2022-02-15T01:00:00,2.23,22.91,2022-02-15T07:00:00,2022-02-15:07,543.24,1644908400,Phoenix
3028,22,8.18,5.29,5.1,2022-02-15T00:00:00,2.33,24.29,2022-02-15T06:00:00,2022-02-15:06,544.07,1644904800,Phoenix
3029,69,18.0,13.5,6.37,2022-02-14T23:00:00,3.06,25.35,2022-02-15T05:00:00,2022-02-15:05,538.23,1644901200,Phoenix
3030,67,16.0,12.0,7.63,2022-02-14T22:00:00,3.79,26.4,2022-02-15T04:00:00,2022-02-15:04,532.39,1644897600,Phoenix
3031,68,16.0,12.0,8.9,2022-02-14T21:00:00,4.52,27.46,2022-02-15T03:00:00,2022-02-15:03,526.55,1644894000,Phoenix
3032,67,23.0,19.7,10.99,2022-02-14T20:00:00,4.49,27.16,2022-02-15T02:00:00,2022-02-15:02,520.43,1644890400,Phoenix
3033,64,24.0,18.4,13.08,2022-02-14T19:00:00,4.47,26.86,2022-02-15T01:00:00,2022-02-15:01,514.31,1644886800,Phoenix
3034,58,22.0,15.7,15.18,2022-02-14T18:00:00,4.45,26.56,2022-02-15T00:00:00,2022-02-15:00,508.19,1644883200,Phoenix
3035,53,19.0,13.5,24.62,2022-02-14T17:00:00,4.72,20.14,2022-02-14T23:00:00,2022-02-14:23,479.68,1644879600,Phoenix
3036,50,19.0,12.2,34.06,2022-02-14T16:00:00,5.0,13.71,2022-02-14T22:00:00,2022-02-14:22,451.17,1644876000,Phoenix
3037,51,16.0,12.3,43.5,2022-02-14T15:00:00,5.28,7.28,2022-02-14T21:00:00,2022-02-14:21,422.66,1644872400,Phoenix
3038,63,13.0,9.75,43.29,2022-02-14T14:00:00,5.29,7.08,2022-02-14T20:00:00,2022-02-14:20,423.07,1644868800,Phoenix
3039,50,12.0,11.9,43.08,2022-02-14T13:00:00,5.3,6.87,2022-02-14T19:00:00,2022-02-14:19,423.49,1644865200,Phoenix
3040,52,17.0,13.1,42.87,2022-02-14T12:00:00,5.31,6.66,2022-02-14T18:00:00,2022-02-14:18,423.91,1644861600,Phoenix
3041,70,17.0,12.75,39.38,2022-02-14T11:00:00,5.5600000000000005,8.36,2022-02-14T17:00:00,2022-02-14:17,436.43,1644858000,Phoenix
3042,53,21.0,13.5,35.9,2022-02-14T10:00:00,5.8,10.06,2022-02-14T16:00:00,2022-02-14:16,448.94,1644854400,Phoenix
3043,61,22.0,16.9,32.41,2022-02-14T09:00:00,6.04,11.76,2022-02-14T15:00:00,2022-02-14:15,461.46,1644850800,Phoenix
3044,52,24.0,13.1,31.17,2022-02-14T08:00:00,5.96,12.5,2022-02-14T14:00:00,2022-02-14:14,456.73,1644847200,Phoenix
3045,48,30.0,11.6,29.94,2022-02-14T07:00:00,5.88,13.24,2022-02-14T13:00:00,2022-02-14:13,452.0,1644843600,Phoenix
3046,53,21.0,13.5,28.7,2022-02-14T06:00:00,5.8,13.99,2022-02-14T12:00:00,2022-02-14:12,447.27,1644840000,Phoenix
3047,38,17.0,9.1,31.47,2022-02-14T05:00:00,5.79,12.57,2022-02-14T11:00:00,2022-02-14:11,438.65,1644836400,Phoenix
3048,37,18.0,9.0,34.24,2022-02-14T04:00:00,5.78,11.16,2022-02-14T10:00:00,2022-02-14:10,430.03,1644832800,Phoenix
3049,55,17.0,14.3,37.01,2022-02-14T03:00:00,5.77,9.75,2022-02-14T09:00:00,2022-02-14:09,421.4,1644829200,Phoenix
3050,34,17.0,8.2,32.38,2022-02-14T02:00:00,6.44,12.74,2022-02-14T08:00:00,2022-02-14:08,436.7,1644825600,Phoenix
3051,35,19.0,8.3,27.75,2022-02-14T01:00:00,7.11,15.73,2022-02-14T07:00:00,2022-02-14:07,452.0,1644822000,Phoenix
3052,39,23.0,9.3,23.11,2022-02-14T00:00:00,7.78,18.72,2022-02-14T06:00:00,2022-02-14:06,467.3,1644818400,Phoenix
3053,41,24.0,9.9,22.0,2022-02-13T23:00:00,7.84,20.48,2022-02-14T05:00:00,2022-02-14:05,474.81,1644814800,Phoenix
3054,37,28.0,9.0,20.89,2022-02-13T22:00:00,7.9,22.23,2022-02-14T04:00:00,2022-02-14:04,482.32,1644811200,Phoenix
3055,32,21.0,7.7,19.78,2022-02-13T21:00:00,7.96,23.99,2022-02-14T03:00:00,2022-02-14:03,489.83,1644807600,Phoenix
3056,41,20.0,9.8,22.17,2022-02-13T20:00:00,7.7,23.14,2022-02-14T02:00:00,2022-02-14:02,479.26,1644804000,Phoenix
3057,30,17.0,7.2,24.56,2022-02-13T19:00:00,7.45,22.29,2022-02-14T01:00:00,2022-02-14:01,468.69,1644800400,Phoenix
3058,27,17.0,6.5,26.96,2022-02-13T18:00:00,7.19,21.44,2022-02-14T00:00:00,2022-02-14:00,458.12,1644796800,Phoenix
3059,27,13.0,6.6,33.83,2022-02-13T17:00:00,6.41,16.33,2022-02-13T23:00:00,2022-02-13:23,446.3,1644793200,Phoenix
3060,27,12.0,6.5,40.7,2022-02-13T16:00:00,5.63,11.22,2022-02-13T22:00:00,2022-02-13:22,434.48,1644789600,Phoenix
3061,28,12.0,6.7,47.56,2022-02-13T15:00:00,4.85,6.12,2022-02-13T21:00:00,2022-02-13:21,422.66,1644786000,Phoenix
3062,33,13.0,8.0,44.63,2022-02-13T14:00:00,5.61,7.11,2022-02-13T20:00:00,2022-02-13:20,424.05,1644782400,Phoenix
3063,36,19.0,8.7,41.69,2022-02-13T13:00:00,6.36,8.1,2022-02-13T19:00:00,2022-02-13:19,425.44,1644778800,Phoenix
3064,40,26.0,9.6,38.76,2022-02-13T12:00:00,7.12,9.09,2022-02-13T18:00:00,2022-02-13:18,426.83,1644775200,Phoenix
3065,47,22.0,11.4,38.27,2022-02-13T11:00:00,6.76,9.41,2022-02-13T17:00:00,2022-02-13:17,428.08,1644771600,Phoenix
3066,35,18.0,8.4,37.77,2022-02-13T10:00:00,6.4,9.72,2022-02-13T16:00:00,2022-02-13:16,429.33,1644768000,Phoenix
3067,30,13.0,7.1,37.28,2022-02-13T09:00:00,6.03,10.04,2022-02-13T15:00:00,2022-02-13:15,430.58,1644764400,Phoenix
3068,28,12.0,6.7,36.97,2022-02-13T08:00:00,5.48,9.84,2022-02-13T14:00:00,2022-02-13:14,427.25,1644760800,Phoenix
3069,32,13.0,7.7,36.66,2022-02-13T07:00:00,4.92,9.64,2022-02-13T13:00:00,2022-02-13:13,423.91,1644757200,Phoenix
3070,27,13.0,6.5,36.34,2022-02-13T06:00:00,4.36,9.44,2022-02-13T12:00:00,2022-02-13:12,420.57,1644753600,Phoenix
3071,27,12.0,6.6,37.63,2022-02-13T05:00:00,3.99,8.82,2022-02-13T11:00:00,2022-02-13:11,419.46,1644750000,Phoenix
3072,26,13.0,6.2,38.91,2022-02-13T04:00:00,3.63,8.21,2022-02-13T10:00:00,2022-02-13:10,418.35,1644746400,Phoenix
3073,30,9.0,7.1,40.19,2022-02-13T03:00:00,3.26,7.59,2022-02-13T09:00:00,2022-02-13:09,417.23,1644742800,Phoenix
3074,32,10.0,7.6,39.89,2022-02-13T02:00:00,3.41,7.95,2022-02-13T08:00:00,2022-02-13:08,419.46,1644739200,Phoenix
3075,31,10.0,7.4,39.59,2022-02-13T01:00:00,3.5700000000000003,8.31,2022-02-13T07:00:00,2022-02-13:07,421.68,1644735600,Phoenix
3076,27,9.0,6.6,39.29,2022-02-13T00:00:00,3.7199999999999998,8.68,2022-02-13T06:00:00,2022-02-13:06,423.91,1644732000,Phoenix
3077,25,8.0,5.9,35.81,2022-02-12T23:00:00,4.21,10.98,2022-02-13T05:00:00,2022-02-13:05,436.7,1644728400,Phoenix
3078,22,8.0,5.3,32.32,2022-02-12T22:00:00,4.71,13.29,2022-02-13T04:00:00,2022-02-13:04,449.5,1644724800,Phoenix
3079,19,12.0,4.5,28.83,2022-02-12T21:00:00,5.2,15.59,2022-02-13T03:00:00,2022-02-13:03,462.29,1644721200,Phoenix
3080,21,13.0,5.0,30.19,2022-02-12T20:00:00,5.14,15.52,2022-02-13T02:00:00,2022-02-13:02,459.51,1644717600,Phoenix
3081,23,12.0,5.5,31.55,2022-02-12T19:00:00,5.08,15.45,2022-02-13T01:00:00,2022-02-13:01,456.73,1644714000,Phoenix
3082,28,11.0,6.7,32.9,2022-02-12T18:00:00,5.01,15.38,2022-02-13T00:00:00,2022-02-13:00,453.95,1644710400,Phoenix
3083,24,15.0,5.8,37.46,2022-02-12T17:00:00,4.51,11.64,2022-02-12T23:00:00,2022-02-12:23,433.64,1644706800,Phoenix
3084,23,20.0,5.6,42.02,2022-02-12T16:00:00,4.01,7.9,2022-02-12T22:00:00,2022-02-12:22,413.34,1644703200,Phoenix
3085,27,16.0,6.4,46.58,2022-02-12T15:00:00,3.51,4.16,2022-02-12T21:00:00,2022-02-12:21,393.03,1644699600,Phoenix
3086,28,11.0,6.7,47.3,2022-02-12T14:00:00,3.66,4.04,2022-02-12T20:00:00,2022-02-12:20,395.26,1644696000,Phoenix
3087,22,5.0,4.9,48.01,2022-02-12T13:00:00,3.8200000000000003,3.92,2022-02-12T19:00:00,2022-02-12:19,397.48,1644692400,Phoenix
3088,23,9.0,5.1,48.73,2022-02-12T12:00:00,3.9699999999999998,3.8,2022-02-12T18:00:00,2022-02-12:18,399.71,1644688800,Phoenix
3089,28,9.0,6.7,47.15,2022-02-12T11:00:00,3.92,4.19,2022-02-12T17:00:00,2022-02-12:17,401.79,1644685200,Phoenix
3090,30,10.0,7.1,45.57,2022-02-12T10:00:00,3.87,4.57,2022-02-12T16:00:00,2022-02-12:16,403.88,1644681600,Phoenix
3091,20,13.0,4.2,43.99,2022-02-12T09:00:00,3.81,4.95,2022-02-12T15:00:00,2022-02-12:15,405.97,1644678000,Phoenix
3092,20,8.0,4.9,40.37,2022-02-12T08:00:00,3.48,5.04,2022-02-12T14:00:00,2022-02-12:14,409.17,1644674400,Phoenix
3093,31,10.0,7.5,36.75,2022-02-12T07:00:00,3.15,5.12,2022-02-12T13:00:00,2022-02-12:13,412.36,1644670800,Phoenix
3094,25,11.0,6.1,33.13,2022-02-12T06:00:00,2.8200000000000003,5.2,2022-02-12T12:00:00,2022-02-12:12,415.56,1644667200,Phoenix
3095,20,13.0,4.7,29.94,2022-02-12T05:00:00,2.68,5.47,2022-02-12T11:00:00,2022-02-12:11,421.13,1644663600,Phoenix
3096,27,15.0,6.4,26.75,2022-02-12T04:00:00,2.5300000000000002,5.75,2022-02-12T10:00:00,2022-02-12:10,426.69,1644660000,Phoenix
3097,27,15.0,6.4,23.56,2022-02-12T03:00:00,2.39,6.02,2022-02-12T09:00:00,2022-02-12:09,432.25,1644656400,Phoenix
3098,27,13.0,6.6,25.33,2022-02-12T02:00:00,2.51,7.62,2022-02-12T08:00:00,2022-02-12:08,447.27,1644652800,Phoenix
3099,28,15.0,6.7,27.11,2022-02-12T01:00:00,2.64,9.23,2022-02-12T07:00:00,2022-02-12:07,462.29,1644649200,Phoenix
3100,38,38.0,9.1,28.88,2022-02-12T00:00:00,2.76,10.83,2022-02-12T06:00:00,2022-02-12:06,477.31,1644645600,Phoenix
3101,35,18.0,8.5,32.63,2022-02-11T23:00:00,2.88,10.86,2022-02-12T05:00:00,2022-02-12:05,477.04,1644642000,Phoenix
3102,39,22.0,9.4,36.39,2022-02-11T22:00:00,2.99,10.89,2022-02-12T04:00:00,2022-02-12:04,476.76,1644638400,Phoenix
3103,19,2.32,0.92,40.14,2022-02-11T21:00:00,3.1,10.92,2022-02-12T03:00:00,2022-02-12:03,476.48,1644634800,Phoenix
3104,46,23.0,11.1,46.04,2022-02-11T20:00:00,2.83,10.0,2022-02-12T02:00:00,2022-02-12:02,467.3,1644631200,Phoenix
3105,48,14.0,11.5,51.95,2022-02-11T19:00:00,2.5700000000000003,9.08,2022-02-12T01:00:00,2022-02-12:01,458.12,1644627600,Phoenix
3106,36,11.0,8.7,57.85,2022-02-11T18:00:00,2.3,8.16,2022-02-12T00:00:00,2022-02-12:00,448.94,1644624000,Phoenix
3107,28,12.0,6.1,59.66,2022-02-11T17:00:00,2.36,7.4,2022-02-11T23:00:00,2022-02-11:23,442.82,1644620400,Phoenix
3108,30,9.0,7.3,61.48,2022-02-11T16:00:00,2.43,6.65,2022-02-11T22:00:00,2022-02-11:22,436.7,1644616800,Phoenix
3109,40,10.0,9.7,63.3,2022-02-11T15:00:00,2.49,5.89,2022-02-11T21:00:00,2022-02-11:21,430.58,1644613200,Phoenix
3110,37,12.0,9.0,61.69,2022-02-11T14:00:00,2.65,6.94,2022-02-11T20:00:00,2022-02-11:20,427.11,1644609600,Phoenix
3111,32,12.0,7.6,60.08,2022-02-11T13:00:00,2.81,8.0,2022-02-11T19:00:00,2022-02-11:19,423.63,1644606000,Phoenix
3112,51,9.0,6.75,58.47,2022-02-11T12:00:00,2.9699999999999998,9.05,2022-02-11T18:00:00,2022-02-11:18,420.15,1644602400,Phoenix
3113,53,10.0,7.5,58.0,2022-02-11T11:00:00,2.86,9.29,2022-02-11T17:00:00,2022-02-11:17,414.59,1644598800,Phoenix
3114,44,9.0,6.75,57.52,2022-02-11T10:00:00,2.75,9.53,2022-02-11T16:00:00,2022-02-11:16,409.03,1644595200,Phoenix
3115,37,8.0,6.0,57.04,2022-02-11T09:00:00,2.63,9.77,2022-02-11T15:00:00,2022-02-11:15,403.46,1644591600,Phoenix
